student_id,date_watched,minutes_watched,paid
287637,2022-08-28,0.13,0
268883,2022-08-29,0.35,1
271154,2022-08-29,6.7,1
271154,2022-08-30,14.18,1
275126,2022-08-30,0.18,1
288637,2022-08-30,0.33,1
288797,2022-08-30,26.53,0
288505,2022-08-31,33.97,1
280613,2022-08-31,26.05,1
267064,2022-08-31,30.22,1
288505,2022-09-01,36.68,1
265056,2022-09-01,24.2,0
280613,2022-09-01,33.75,1
263309,2022-09-01,27.88,1
275126,2022-09-01,33.33,1
271154,2022-09-01,37.73,1
262643,2022-09-01,25.03,1
265056,2022-09-02,3.93,0
262643,2022-09-02,41.1,1
289187,2022-09-02,0.55,0
271154,2022-09-02,4.47,1
287718,2022-09-02,41.7,0
280613,2022-09-03,45.27,1
271154,2022-09-03,46.02,1
289019,2022-09-03,1.62,0
261682,2022-09-03,1.1,1
261019,2022-09-04,115.47,1
262784,2022-09-04,3.9,1
289436,2022-09-04,0.72,0
289019,2022-09-05,40.27,1
288140,2022-09-05,12.98,1
289270,2022-09-05,2,1
289436,2022-09-05,36.25,0
289620,2022-09-06,1.48,0
263309,2022-09-06,9.97,1
281107,2022-09-06,11.87,0
289538,2022-09-06,35.82,0
289653,2022-09-06,1.43,0
289019,2022-09-06,20.43,1
268883,2022-09-06,0.05,1
289689,2022-09-07,30.23,0
287721,2022-09-07,7.07,1
289019,2022-09-07,15.78,1
289019,2022-09-08,32.75,1
289892,2022-09-08,6.12,0
289919,2022-09-08,4.97,0
289927,2022-09-08,17.73,0
289993,2022-09-09,0.05,0
289019,2022-09-09,19.18,1
276909,2022-09-09,10.52,0
276439,2022-09-09,18.9,1
290142,2022-09-10,0.7,0
288865,2022-09-10,0.55,0
282591,2022-09-10,0.15,1
269041,2022-09-10,1.22,0
290262,2022-09-11,14.62,0
277395,2022-09-11,2.85,0
289015,2022-09-11,0.05,0
263783,2022-09-12,7,0
287306,2022-09-12,0.2,0
278642,2022-09-12,67.18,1
289019,2022-09-12,25.03,1
276439,2022-09-12,42.27,1
276439,2022-09-13,84.8,1
278642,2022-09-13,56.7,1
289019,2022-09-13,22.37,1
263825,2022-09-14,30.28,1
290654,2022-09-14,0.42,0
290659,2022-09-14,0.35,0
289019,2022-09-14,13.58,1
271745,2022-09-14,0.08,0
290761,2022-09-14,5.53,0
290761,2022-09-15,3.02,0
263825,2022-09-15,50.27,1
290771,2022-09-15,28.7,0
289019,2022-09-15,7.25,1
268883,2022-09-15,0.18,1
290746,2022-09-15,0.07,0
263783,2022-09-15,51.02,1
290862,2022-09-15,9.25,0
290875,2022-09-15,1.35,0
263825,2022-09-16,31.18,1
289019,2022-09-16,18.75,1
288865,2022-09-16,0.17,0
277322,2022-09-17,0.9,1
289433,2022-09-17,0.18,0
277322,2022-09-18,85.62,1
264146,2022-09-19,1.33,1
291476,2022-09-20,14.48,0
277609,2022-09-20,35.98,1
290746,2022-09-20,5.97,0
271185,2022-09-21,84.9,1
286199,2022-09-22,4.97,1
282954,2022-09-22,0.07,1
291619,2022-09-22,7.33,0
268817,2022-09-22,55.37,1
290226,2022-09-22,62.05,1
277609,2022-09-22,66.57,1
282954,2022-09-23,0.48,1
290226,2022-09-23,102.83,1
279741,2022-09-23,15.08,0
262634,2022-09-23,1.97,1
288071,2022-09-23,53.67,1
291842,2022-09-23,6.65,0
279482,2022-09-24,34.75,0
282954,2022-09-24,4.15,1
274098,2022-09-24,0.12,0
290719,2022-09-24,0.23,1
285352,2022-09-25,10,1
291995,2022-09-25,3.35,0
291996,2022-09-25,0.1,0
262634,2022-09-25,23.93,1
279482,2022-09-25,181.28,0
292034,2022-09-25,4,0
289270,2022-09-25,34.12,1
285352,2022-09-26,50.85,1
282954,2022-09-26,49.9,1
277609,2022-09-26,12.12,1
271465,2022-09-26,0.17,1
289270,2022-09-26,32.28,1
291744,2022-09-26,0.43,0
277609,2022-09-27,18.35,1
285352,2022-09-27,51.08,1
262112,2022-09-27,12.55,1
289270,2022-09-27,33.33,1
283510,2022-09-27,8.12,1
276784,2022-09-27,12.88,1
285352,2022-09-28,30.4,1
291789,2022-09-28,40,0
282954,2022-09-28,10.12,1
292402,2022-09-28,0.82,0
292407,2022-09-28,0.25,0
262112,2022-09-28,14.7,1
283510,2022-09-28,59.3,1
289270,2022-09-28,6.4,1
280827,2022-09-28,86,1
292501,2022-09-29,0.55,0
262112,2022-09-29,16.25,1
272991,2022-09-29,14.9,1
292627,2022-09-30,74.5,1
280148,2022-09-30,3.45,1
260754,2022-09-30,32.22,1
262112,2022-09-30,4.98,1
269526,2022-09-30,0.1,0
292706,2022-09-30,1.92,0
292761,2022-09-30,0.62,0
284241,2022-10-01,18.25,1
272991,2022-10-01,12.62,1
291789,2022-10-01,0.05,1
260754,2022-10-01,34.33,1
262112,2022-10-01,3.15,1
292827,2022-10-01,14.2,0
292627,2022-10-01,6.83,1
292627,2022-10-02,32.62,1
292706,2022-10-02,46.6,0
262112,2022-10-02,4.75,1
278461,2022-10-02,7.57,0
260754,2022-10-02,3.42,1
279741,2022-10-03,32.07,0
262112,2022-10-03,5.73,1
260754,2022-10-03,3.82,1
292967,2022-10-03,67.53,0
292967,2022-10-04,6.97,0
291960,2022-10-04,4.32,0
292827,2022-10-04,8.85,0
282954,2022-10-04,2.48,1
280994,2022-10-04,1.72,0
262112,2022-10-04,20.57,1
283510,2022-10-04,93.52,1
260754,2022-10-04,14.88,1
293241,2022-10-04,0.52,0
292561,2022-10-05,41.42,0
280121,2022-10-05,25.9,1
293216,2022-10-05,0.1,0
282954,2022-10-05,16.85,1
269314,2022-10-05,22.73,1
269314,2022-10-06,2.13,1
268883,2022-10-06,7.33,1
282954,2022-10-06,35.5,1
283351,2022-10-06,0.05,0
293580,2022-10-06,42.8,0
293024,2022-10-06,0.07,0
293583,2022-10-07,38.53,0
293633,2022-10-07,0.1,0
280121,2022-10-07,44,1
291960,2022-10-07,13.75,0
293690,2022-10-07,1.1,0
288284,2022-10-07,0.6,1
288284,2022-10-08,39.45,1
292561,2022-10-08,7.07,0
293064,2022-10-08,3.42,0
280548,2022-10-08,15.63,0
280121,2022-10-08,76.52,1
291412,2022-10-08,7.3,1
293024,2022-10-09,0.05,0
291412,2022-10-09,31.73,1
261820,2022-10-09,34.75,1
280548,2022-10-09,12.8,0
293961,2022-10-09,0.08,0
291412,2022-10-10,1.48,1
292720,2022-10-10,0.05,1
293024,2022-10-10,0.18,0
280121,2022-10-10,21.57,1
288284,2022-10-10,28.15,1
288284,2022-10-11,81.75,1
280545,2022-10-11,19.27,1
267140,2022-10-11,0.88,0
291637,2022-10-11,8.98,0
291412,2022-10-11,2.78,1
268883,2022-10-11,0.12,1
290487,2022-10-12,13.42,1
280545,2022-10-12,37.83,1
294344,2022-10-12,10.25,0
292966,2022-10-13,8.77,0
293639,2022-10-13,46.52,0
294344,2022-10-13,35.58,0
294550,2022-10-13,17,0
294555,2022-10-13,1.65,0
294567,2022-10-13,10.18,0
268817,2022-10-13,17.82,1
294579,2022-10-13,3.18,0
294575,2022-10-13,69.03,0
287739,2022-10-14,55.57,1
294550,2022-10-14,89.45,0
293639,2022-10-14,6.57,0
294681,2022-10-14,5.77,0
294670,2022-10-14,0.12,0
268817,2022-10-14,0.92,1
294575,2022-10-14,0.27,0
268883,2022-10-14,1.42,1
264346,2022-10-14,1.22,0
287739,2022-10-15,43.97,1
261820,2022-10-15,24.83,1
294803,2022-10-15,0.68,0
290487,2022-10-15,15.3,1
283782,2022-10-15,9.32,0
282601,2022-10-15,49.05,1
282601,2022-10-16,27.08,1
287079,2022-10-16,1.42,0
287739,2022-10-16,3.4,1
261820,2022-10-16,31.33,1
294981,2022-10-16,7.18,0
282601,2022-10-17,18.82,1
295012,2022-10-17,20.13,0
291637,2022-10-17,21.9,0
290487,2022-10-17,0.2,1
266001,2022-10-17,0.17,1
291899,2022-10-18,0.15,0
293713,2022-10-18,83.02,1
295204,2022-10-18,0.2,0
261019,2022-10-18,2.38,1
295114,2022-10-19,46.98,0
291899,2022-10-19,2.57,0
288016,2022-10-19,13.92,0
268883,2022-10-19,20.4,1
291425,2022-10-19,0.22,1
268883,2022-10-20,13.7,1
261721,2022-10-20,35.73,1
295496,2022-10-20,39.17,0
295528,2022-10-21,0.1,0
295534,2022-10-21,37.42,0
295513,2022-10-21,36.25,0
277403,2022-10-21,56.65,1
295619,2022-10-21,0.55,0
291561,2022-10-21,0.05,1
295656,2022-10-22,32.97,0
295513,2022-10-22,0.27,0
291166,2022-10-22,40.52,0
290152,2022-10-22,0.4,0
295737,2022-10-22,0.5,0
291462,2022-10-22,18.27,1
288345,2022-10-23,2.65,1
289765,2022-10-23,0.08,0
272909,2022-10-23,2.65,1
291462,2022-10-23,31.92,1
292574,2022-10-23,0.07,1
292574,2022-10-24,34.4,1
291561,2022-10-24,52.95,1
288016,2022-10-24,10.15,0
277403,2022-10-24,66.62,1
295949,2022-10-24,5.97,0
291899,2022-10-24,41.8,0
260980,2022-10-24,18.23,1
291462,2022-10-24,29.12,1
295586,2022-10-24,2.48,0
282032,2022-10-25,9.9,1
295452,2022-10-25,31.1,0
291960,2022-10-25,17.58,0
295949,2022-10-25,1.63,1
292574,2022-10-25,20.82,1
268287,2022-10-25,6.2,1
295012,2022-10-25,7.17,0
286826,2022-10-25,38.9,1
260980,2022-10-25,72.7,1
280545,2022-10-25,26.62,1
291462,2022-10-25,2.5,1
282529,2022-10-25,0.55,1
266191,2022-10-26,0.08,0
286826,2022-10-26,61.97,1
292574,2022-10-26,24.43,1
295949,2022-10-26,0.2,1
294921,2022-10-26,0.55,0
260980,2022-10-26,0.07,1
296280,2022-10-26,0.1,0
280545,2022-10-26,45.62,1
291462,2022-10-26,9.5,1
296227,2022-10-26,0.05,0
264097,2022-10-27,0.2,0
268825,2022-10-27,10,1
280545,2022-10-27,0.15,1
286826,2022-10-27,1.55,1
292574,2022-10-27,17.03,1
296309,2022-10-27,0.93,0
296530,2022-10-27,0.25,0
292574,2022-10-28,32.78,1
296576,2022-10-28,4.22,0
295795,2022-10-28,7.12,0
287868,2022-10-28,0.13,0
296621,2022-10-28,0.23,0
280548,2022-10-29,1.55,0
275461,2022-10-29,8.87,1
291425,2022-10-29,55.12,1
275505,2022-10-29,40.98,1
296768,2022-10-29,0.38,0
280545,2022-10-29,32.18,1
291425,2022-10-30,51.73,1
284241,2022-10-30,32.83,1
292574,2022-10-30,5.32,1
293024,2022-10-30,0.15,0
296942,2022-10-31,10.23,0
294948,2022-10-31,1.02,1
296967,2022-10-31,4.97,0
279735,2022-10-31,8.82,1
291425,2022-10-31,24.82,1
265370,2022-10-31,0.05,1
297017,2022-10-31,40.93,0
258863,2022-01-01,4.85,0
258863,2022-01-02,0.67,0
258973,2022-01-02,16.75,0
259077,2022-01-03,3.52,0
259114,2022-01-03,1.95,0
259799,2022-01-09,4.38,0
258904,2022-01-09,17.97,0
258904,2022-01-10,28.42,0
260035,2022-01-11,0.05,0
260084,2022-01-11,5.65,0
260076,2022-01-12,48.3,0
258904,2022-01-12,19.13,0
260402,2022-01-14,1.2,0
260477,2022-01-14,0.68,0
260402,2022-01-15,25.02,0
260634,2022-01-16,43.7,0
260646,2022-01-16,3.37,1
260702,2022-01-17,0.28,0
260788,2022-01-17,0.78,0
260921,2022-01-19,10.3,0
260888,2022-01-20,5.17,0
261070,2022-01-20,0.58,0
261136,2022-01-22,2.75,0
258924,2022-01-22,0.07,0
261319,2022-01-23,1.4,0
261509,2022-01-25,0.48,0
261599,2022-01-26,15.6,0
261604,2022-01-26,0.47,0
261286,2022-01-26,0.68,0
261631,2022-01-26,11.98,0
258845,2022-01-26,39.15,0
261554,2022-01-26,1.73,0
261121,2022-01-27,0.57,1
261776,2022-01-27,0.25,0
258845,2022-01-28,24.57,0
261918,2022-01-29,1.08,0
260646,2022-01-29,2.1,1
262061,2022-01-30,4.52,0
262134,2022-01-31,0.07,0
262128,2022-01-31,0.07,0
258845,2022-02-01,29.22,0
262241,2022-02-01,1,0
260646,2022-02-01,16,1
258924,2022-02-02,64.43,0
260646,2022-02-02,20.87,1
262337,2022-02-02,13.57,0
262337,2022-02-03,7.55,0
262522,2022-02-03,0.08,0
258845,2022-02-04,7.73,0
259198,2022-02-04,11.75,0
262689,2022-02-04,0.42,0
262691,2022-02-04,0.53,0
259198,2022-02-05,14.72,0
262674,2022-02-06,4.43,0
262908,2022-02-07,0.22,1
262304,2022-02-07,0.4,0
261242,2022-02-07,0.05,0
261631,2022-02-08,82.33,0
260977,2022-02-09,55.68,1
263244,2022-02-10,143.78,0
262819,2022-02-10,4.2,1
263299,2022-02-10,0.53,0
262675,2022-02-10,3.28,1
260977,2022-02-10,28.53,1
260977,2022-02-11,2.08,1
258845,2022-02-12,42.08,0
263479,2022-02-13,0.27,0
263086,2022-02-15,0.38,0
260356,2022-02-15,0.65,1
263704,2022-02-15,1.77,0
263727,2022-02-15,0.77,0
261487,2022-02-15,12.27,0
263801,2022-02-15,2.58,0
260977,2022-02-16,0.07,1
263370,2022-02-16,0.33,0
261487,2022-02-16,36.35,0
261487,2022-02-17,24.8,0
259860,2022-02-17,0.05,1
264024,2022-02-17,0.47,0
262580,2022-02-17,4.08,1
262580,2022-02-18,59.23,1
264024,2022-02-18,27.27,0
261487,2022-02-18,31.27,0
264090,2022-02-18,0.17,0
260977,2022-02-18,15.9,1
262580,2022-02-19,10.77,1
264266,2022-02-19,0.22,0
262470,2022-02-20,45.43,1
264300,2022-02-20,9.43,0
261171,2022-02-20,62.83,1
262580,2022-02-20,0.73,1
261171,2022-02-21,126.62,1
264423,2022-02-21,0.25,0
264526,2022-02-21,0.32,0
262470,2022-02-22,5.83,1
261171,2022-02-22,64.8,1
264531,2022-02-22,0.43,0
264580,2022-02-22,0.6,0
264634,2022-02-22,0.3,0
262580,2022-02-22,0.35,1
261171,2022-02-23,34.58,1
262246,2022-02-23,2.23,0
263768,2022-02-23,26.85,0
261802,2022-02-23,2.2,1
262580,2022-02-24,0.52,1
261171,2022-02-24,40.3,1
264024,2022-02-24,18.62,0
264024,2022-02-25,4.12,0
264590,2022-02-25,0.13,0
265037,2022-02-25,37.98,0
265037,2022-02-26,18.88,0
265133,2022-02-26,4.03,0
264699,2022-02-26,0.28,0
263786,2022-02-27,4.75,1
260977,2022-02-28,3.67,1
265452,2022-03-01,6.98,0
261171,2022-03-01,69.58,1
263786,2022-03-01,0.18,1
265259,2022-03-01,4.45,0
261171,2022-03-02,123.23,1
263786,2022-03-02,0.07,1
261682,2022-03-02,41.42,1
261171,2022-03-03,0.75,1
265328,2022-03-03,7.22,1
264055,2022-03-03,13.02,0
262634,2022-03-03,0.43,1
261682,2022-03-03,22.17,1
261682,2022-03-04,30.15,1
264425,2022-03-04,10.93,1
263786,2022-03-04,96.33,1
264076,2022-03-04,90.7,1
264076,2022-03-05,77.12,1
265878,2022-03-05,5.18,1
265937,2022-03-05,0.28,0
260998,2022-03-06,63.13,1
266055,2022-03-06,4.7,0
263786,2022-03-06,33.98,1
264522,2022-03-06,0.35,0
266151,2022-03-07,2.87,0
265452,2022-03-07,13.98,0
259657,2022-03-07,62.87,1
261682,2022-03-07,26.68,1
264076,2022-03-07,99.15,1
261756,2022-03-07,0.07,1
263786,2022-03-07,5.85,1
263786,2022-03-08,57.68,1
264076,2022-03-08,138.15,1
260345,2022-03-08,4.95,1
261682,2022-03-08,83.87,1
264076,2022-03-09,92.72,1
266495,2022-03-09,0.05,0
264623,2022-03-09,0.88,1
261682,2022-03-09,92.43,1
266386,2022-03-10,1.73,1
261682,2022-03-10,52.5,1
266680,2022-03-10,22.27,0
266678,2022-03-10,5.35,0
261631,2022-03-10,12.15,0
266658,2022-03-10,16.35,0
262580,2022-03-10,0.05,1
261682,2022-03-11,5.07,1
266722,2022-03-11,0.05,0
266680,2022-03-11,9.97,0
264361,2022-03-11,113.43,1
263786,2022-03-11,0.75,1
266862,2022-03-11,17.23,0
266680,2022-03-12,189.03,1
266986,2022-03-12,0.17,0
261682,2022-03-12,15.32,1
266482,2022-03-13,3.93,0
264361,2022-03-13,209.43,1
266680,2022-03-13,67.6,1
261682,2022-03-13,54.48,1
263786,2022-03-13,1.1,1
264361,2022-03-14,253.6,1
261802,2022-03-14,4.18,1
261631,2022-03-14,3.73,0
267224,2022-03-14,0.18,0
266680,2022-03-14,26.07,1
261466,2022-03-14,10.88,1
267331,2022-03-15,0.12,0
261802,2022-03-15,4.97,1
266680,2022-03-15,95.45,1
261802,2022-03-16,7.18,1
266680,2022-03-16,31.02,1
261682,2022-03-16,22.52,1
266680,2022-03-17,7.57,1
261802,2022-03-17,124,1
266318,2022-03-17,0.07,0
267709,2022-03-17,5.05,0
261682,2022-03-17,75.88,1
266901,2022-03-18,2.43,1
266680,2022-03-18,35.33,1
267889,2022-03-18,0.1,0
264761,2022-03-19,68.95,1
261802,2022-03-19,1.38,1
268049,2022-03-20,4.83,0
266680,2022-03-20,92.6,1
261682,2022-03-20,98.78,1
267141,2022-03-20,4.7,0
266680,2022-03-21,19.78,1
264623,2022-03-21,0.33,1
261682,2022-03-21,31.87,1
264761,2022-03-21,68.73,1
261802,2022-03-22,20.48,1
261682,2022-03-23,100.87,1
268313,2022-03-23,0.85,0
268390,2022-03-23,19.37,0
260173,2022-03-23,67.05,1
268412,2022-03-23,77.87,1
268426,2022-03-23,5.88,0
261682,2022-03-24,40.93,1
261766,2022-03-24,0.25,1
268412,2022-03-24,50.6,1
261668,2022-03-24,71.85,1
264826,2022-03-25,45.22,1
261682,2022-03-25,36.63,1
264761,2022-03-25,95.82,1
268577,2022-03-25,2.5,0
260173,2022-03-25,23.73,1
266843,2022-03-26,0.48,0
261668,2022-03-26,36.67,1
264826,2022-03-26,12.98,1
267613,2022-03-26,23.97,1
264826,2022-03-27,26.43,1
262377,2022-03-27,25.57,1
261682,2022-03-27,64.42,1
264826,2022-03-28,14.7,1
267613,2022-03-28,3.97,1
260173,2022-03-28,36.58,1
264826,2022-03-29,60.75,1
261777,2022-03-29,7.88,1
268917,2022-03-29,11.78,0
264826,2022-03-30,20.33,1
261753,2022-03-30,0.38,1
262580,2022-03-30,21.63,1
264826,2022-04-01,7.08,1
261158,2022-04-01,51.22,1
269202,2022-04-01,3.85,0
261802,2022-04-01,119.9,1
268992,2022-04-01,0.55,0
268960,2022-04-01,1.45,0
260173,2022-04-01,22.08,1
269260,2022-04-01,21.52,0
262578,2022-04-01,22.52,1
269260,2022-04-02,12.95,0
269378,2022-04-02,0.38,0
264826,2022-04-03,22.8,1
264826,2022-04-04,20.37,1
268811,2022-04-04,25.87,1
261802,2022-04-04,22.38,1
260173,2022-04-04,17.57,1
264826,2022-04-05,71.78,1
269729,2022-04-05,4.07,0
268811,2022-04-05,6.97,1
260173,2022-04-06,41.6,1
269741,2022-04-06,0.17,0
268811,2022-04-06,30.4,1
269876,2022-04-06,18.2,0
269879,2022-04-06,0.38,0
264826,2022-04-07,3.65,1
268390,2022-04-07,2.75,1
263859,2022-04-07,92.47,1
269843,2022-04-07,9.78,1
269895,2022-04-08,0.53,0
265878,2022-04-08,1.13,1
265003,2022-04-08,142.28,0
270072,2022-04-08,17.13,0
260173,2022-04-08,34.2,1
261158,2022-04-08,40.3,1
261158,2022-04-09,8.87,1
270202,2022-04-09,13.68,0
270335,2022-04-10,0.22,0
268390,2022-04-10,6.58,1
261802,2022-04-11,80.63,1
260173,2022-04-11,22.03,1
268529,2022-04-11,95.33,1
264826,2022-04-11,12.25,1
264826,2022-04-12,50.27,1
268529,2022-04-12,0.28,1
261802,2022-04-12,100.93,1
268374,2022-04-13,0.2,1
269485,2022-04-13,4.38,1
262406,2022-04-13,2.03,1
260345,2022-04-13,63.82,1
260173,2022-04-13,11.47,1
260345,2022-04-14,37.98,1
270710,2022-04-14,0.05,1
270834,2022-04-15,5.25,0
268529,2022-04-15,61.58,1
267898,2022-04-15,3.07,1
260173,2022-04-15,31.23,1
270750,2022-04-15,1.65,0
263309,2022-04-16,5.5,0
260345,2022-04-18,165.03,1
260173,2022-04-18,44.3,1
270486,2022-04-18,19.55,1
270486,2022-04-19,23.52,1
271254,2022-04-19,2.15,0
261716,2022-04-19,0.82,0
260345,2022-04-19,61.68,1
270018,2022-04-19,0.68,1
260345,2022-04-20,7.4,1
270676,2022-04-20,0.1,0
270434,2022-04-20,1.52,0
268796,2022-04-20,67.43,1
260345,2022-04-21,25.43,1
259011,2022-04-21,4.17,0
268796,2022-04-21,31.93,1
271481,2022-04-21,0.48,0
268796,2022-04-22,34.47,1
263859,2022-04-22,4.03,1
271521,2022-04-22,0.27,0
271568,2022-04-22,55,0
268390,2022-04-22,9.38,1
260345,2022-04-22,24.95,1
263293,2022-04-22,10.9,1
271568,2022-04-23,6.43,0
271698,2022-04-23,3.7,0
263293,2022-04-23,2.65,1
266112,2022-04-23,6.32,1
271745,2022-04-24,61.6,0
271770,2022-04-24,1.5,0
271568,2022-04-24,58.17,0
271698,2022-04-24,77.75,0
271761,2022-04-24,2.45,0
268390,2022-04-24,28.27,1
263293,2022-04-24,15.23,1
260334,2022-04-24,0.18,0
271698,2022-04-25,35.47,0
263859,2022-04-25,21.12,1
260345,2022-04-25,36.33,1
260173,2022-04-25,30.22,1
271920,2022-04-25,0.13,0
265310,2022-04-25,28.43,1
263293,2022-04-25,11.18,1
260173,2022-04-26,5.63,1
265310,2022-04-26,57.5,1
263293,2022-04-26,13.82,1
262487,2022-04-26,0.07,1
271896,2022-04-26,0.63,1
269040,2022-04-27,92.6,1
265310,2022-04-27,2.97,1
266731,2022-04-27,33.12,1
260173,2022-04-27,36.07,1
263293,2022-04-27,10.5,1
260173,2022-04-28,3.18,1
272200,2022-04-28,0.2,0
265310,2022-04-28,47.75,1
272211,2022-04-28,0.77,0
260345,2022-04-28,0.07,1
265310,2022-04-29,25.88,1
266112,2022-04-29,230.32,1
272195,2022-04-29,0.22,0
260173,2022-04-29,33.95,1
260345,2022-04-29,70.75,1
270967,2022-04-29,4.7,0
272349,2022-04-30,2.5,0
260173,2022-04-30,16.57,1
269776,2022-04-30,6.15,0
263293,2022-04-30,18.53,1
268444,2022-04-30,98.87,0
272330,2022-05-01,40.97,0
272513,2022-05-01,0.35,0
263293,2022-05-01,68.7,1
270710,2022-05-01,54.17,1
265310,2022-05-01,12,1
268444,2022-05-01,15.93,0
266112,2022-05-01,13.45,1
272567,2022-05-02,2.77,0
270710,2022-05-02,114.93,1
265310,2022-05-02,30.53,1
272596,2022-05-02,0.17,0
260173,2022-05-02,71.37,1
268444,2022-05-02,18.2,0
263293,2022-05-02,3.68,1
263293,2022-05-03,76.17,1
260173,2022-05-03,22.32,1
264826,2022-05-03,51.05,1
272712,2022-05-03,4.63,0
270710,2022-05-03,49.53,1
272330,2022-05-03,67.72,0
268444,2022-05-03,1.68,0
272727,2022-05-03,62.1,0
272822,2022-05-04,4.12,0
272330,2022-05-04,5.65,0
272727,2022-05-04,0.58,0
268444,2022-05-04,0.53,0
260173,2022-05-04,32.88,1
273022,2022-05-06,1.88,0
262585,2022-05-06,4.85,1
268444,2022-05-06,1.42,0
263293,2022-05-06,18.38,1
263293,2022-05-07,45.05,1
273157,2022-05-08,5.67,0
263293,2022-05-08,17.85,1
265967,2022-05-08,12.55,1
265967,2022-05-09,48.4,1
273034,2022-05-09,113.53,1
263293,2022-05-09,68.42,1
261801,2022-05-09,14.75,1
273336,2022-05-09,2.23,0
265967,2022-05-10,53.2,1
258818,2022-05-10,27.55,1
263293,2022-05-10,36.12,1
273386,2022-05-10,1.88,0
265967,2022-05-11,29.37,1
261801,2022-05-11,17.25,1
258818,2022-05-11,69.1,1
268990,2022-05-11,7.37,1
263293,2022-05-11,67.28,1
272059,2022-05-11,10.4,1
263293,2022-05-12,30.62,1
258818,2022-05-12,8.72,1
272035,2022-05-12,3.72,1
261801,2022-05-12,13.22,1
273724,2022-05-12,17.28,0
269064,2022-05-12,0.75,1
265967,2022-05-13,29.83,1
261801,2022-05-13,12.3,1
273371,2022-05-13,4.25,1
270009,2022-05-13,0.07,1
261801,2022-05-14,54.72,1
273930,2022-05-14,1.2,0
273800,2022-05-14,0.15,0
266112,2022-05-14,12.37,0
274001,2022-05-15,0.1,0
271701,2022-05-15,0.22,0
268800,2022-05-15,0.22,1
268796,2022-05-16,2.3,1
273464,2022-05-16,11.15,1
261801,2022-05-16,18.78,1
273800,2022-05-16,30.18,0
272199,2022-05-16,0.18,1
273423,2022-05-17,0.97,1
273668,2022-05-17,3.32,0
273800,2022-05-17,11.07,0
266725,2022-05-17,0.08,1
268825,2022-05-18,54.33,1
265878,2022-05-18,6.37,1
263293,2022-05-18,5.03,1
274422,2022-05-19,6.08,0
273423,2022-05-20,0.08,1
274541,2022-05-20,18.98,0
261801,2022-05-20,40.15,1
266766,2022-05-20,9.35,1
261801,2022-05-21,22.48,1
274655,2022-05-21,0.58,0
274032,2022-05-22,0.7,0
274304,2022-05-22,12.93,0
261801,2022-05-22,26.8,1
274748,2022-05-22,0.05,0
266766,2022-05-23,52.87,1
261801,2022-05-23,12.57,1
274894,2022-05-24,0.63,0
261801,2022-05-24,21.25,1
274837,2022-05-24,0.42,0
261801,2022-05-25,0.67,1
263950,2022-05-25,4.25,0
271761,2022-05-25,3.57,1
270475,2022-05-25,0.22,0
275024,2022-05-25,5.43,0
269099,2022-05-25,0.4,0
261801,2022-05-26,0.08,1
263494,2022-05-27,5.03,1
275208,2022-05-27,0.57,0
270931,2022-05-27,69.5,1
275208,2022-05-28,1.12,0
275263,2022-05-28,0.47,0
275279,2022-05-28,0.45,0
265878,2022-05-28,23.4,1
272727,2022-05-28,1.52,0
272727,2022-05-29,38.5,0
265878,2022-05-29,15.45,1
266766,2022-05-30,49.32,1
261801,2022-05-30,37.93,1
269741,2022-05-30,25.72,1
268825,2022-05-30,19,1
265878,2022-05-31,14.72,1
275504,2022-05-31,3.15,0
275508,2022-05-31,0.72,0
269741,2022-05-31,49.13,1
266788,2022-05-31,20.08,1
270931,2022-05-31,54.75,1
271114,2022-05-31,1.33,1
275158,2022-05-31,2.17,1
265967,2022-06-01,30.95,1
265878,2022-06-01,10.37,1
272796,2022-06-01,0.47,0
269741,2022-06-01,83.8,1
270931,2022-06-01,43.78,1
265967,2022-06-02,33.97,1
266766,2022-06-02,36.95,1
272586,2022-06-02,4.58,1
275898,2022-06-02,0.12,0
269741,2022-06-02,82.73,1
276159,2022-06-02,10.07,0
270931,2022-06-02,32.13,1
276231,2022-06-02,0.08,0
265878,2022-06-03,11.7,1
266788,2022-06-03,39.93,1
276231,2022-06-03,0.08,0
270931,2022-06-03,30.63,1
266788,2022-06-04,23.68,1
274377,2022-06-04,7.98,1
268011,2022-06-04,68.67,1
276202,2022-06-04,0.25,0
265878,2022-06-05,26.02,1
266788,2022-06-05,9.9,1
269741,2022-06-06,39.63,1
272842,2022-06-06,39.4,1
276845,2022-06-07,0.15,0
269898,2022-06-07,5.58,1
275438,2022-06-07,0.13,1
272842,2022-06-07,250.23,1
269741,2022-06-07,0.97,1
276919,2022-06-07,0.48,0
276949,2022-06-07,0.17,0
270931,2022-06-07,30.73,1
269898,2022-06-08,44.68,1
272842,2022-06-08,214.92,1
259860,2022-06-08,129.58,1
269741,2022-06-08,69.63,1
277141,2022-06-09,0.98,0
269741,2022-06-09,36.9,1
277228,2022-06-09,0.05,0
266766,2022-06-10,26.33,1
259767,2022-06-10,79.92,1
259860,2022-06-10,220.78,1
273423,2022-06-10,0.08,1
267812,2022-06-10,0.92,1
259860,2022-06-11,40.18,1
277398,2022-06-11,4.23,0
272965,2022-06-11,16.98,1
268558,2022-06-11,49.18,1
277465,2022-06-11,0.28,0
268558,2022-06-12,53.85,1
266308,2022-06-12,1.38,1
259767,2022-06-12,61.55,1
