student_id,date_registered,total_minutes_watched,num_paid_days,buckets
268574,2022-03-25,0.23,220,"(0, 30]"
279751,2022-06-29,19.72,30,"(0, 30]"
273763,2022-05-13,10.15,171,"(0, 30]"
291088,2022-09-17,123.57,11,"(120, 240]"
293600,2022-10-06,159.53,0,"(120, 240]"
267418,2022-03-15,0,31,[0]
270906,2022-04-15,0,61,[0]
292588,2022-09-29,0,32,[0]
262991,2022-02-07,0,2,[0]
263069,2022-02-08,0,0,[0]
268477,2022-03-24,0,127,[0]
270175,2022-04-09,0,205,[0]
271075,2022-04-17,0,30,[0]
272191,2022-04-28,0,30,[0]
272365,2022-04-29,0,17,[0]
272902,2022-05-05,0,31,[0]
273112,2022-05-07,0,83,[0]
274137,2022-05-16,0,168,[0]
282818,2022-07-27,0,95,[0]
292639,2022-09-30,0,31,[0]
295550,2022-10-21,0,10,[0]
270902,2022-04-15,0,31,[0]
292604,2022-09-29,0,32,[0]
292609,2022-09-29,0,31,[0]
261217,2022-01-22,0,282,[0]
263080,2022-02-08,0,1,[0]
264323,2022-02-20,0,253,[0]
268481,2022-03-24,0,127,[0]
273196,2022-05-08,0,4,[0]
275694,2022-06-01,0,152,[0]
268346,2022-03-22,0,223,[0]
274779,2022-05-23,0,161,[0]
271431,2022-04-21,0,99,[0]
282045,2022-07-19,0,0,[0]
284320,2022-08-07,0,1,[0]
261808,2022-01-28,0,276,[0]
272912,2022-05-05,0,85,[0]
275347,2022-05-29,0,155,[0]
277095,2022-06-08,0,145,[0]
263082,2022-02-08,0,1,[0]
272903,2022-05-05,0,31,[0]
271605,2022-04-22,0,161,[0]
282783,2022-07-27,0,95,[0]
295506,2022-10-20,0,11,[0]
261290,2022-01-23,0,19,[0]
263079,2022-02-08,0,1,[0]
264167,2022-02-18,0,3,[0]
263453,2022-02-12,0,215,[0]
269027,2022-03-30,0,215,[0]
276479,2022-06-04,0,149,[0]
277328,2022-06-10,0,143,[0]
266577,2022-03-09,0,5,[0]
263074,2022-02-08,0,1,[0]
263941,2022-02-17,0,256,[0]
265618,2022-03-02,0,31,[0]
267432,2022-03-15,0,31,[0]
272027,2022-04-26,0,125,[0]
269908,2022-04-07,0,207,[0]
287427,2022-08-20,0,66,[0]
290929,2022-09-16,0,32,[0]
269056,2022-03-31,0,214,[0]
271394,2022-04-20,0,100,[0]
275295,2022-05-28,0,156,[0]
281018,2022-07-10,0,113,[0]
288075,2022-08-25,0,67,[0]
263072,2022-02-08,0,1,[0]
270904,2022-04-15,0,105,[0]
275486,2022-05-31,0,153,[0]
275573,2022-05-31,0,24,[0]
266962,2022-03-12,0,31,[0]
270518,2022-04-12,0,202,[0]
267502,2022-03-16,0,135,[0]
270749,2022-04-14,0,106,[0]
261276,2022-01-22,0,282,[0]
261825,2022-01-28,0,276,[0]
263077,2022-02-08,0,1,[0]
282885,2022-07-28,0,95,[0]
261789,2022-01-28,0,276,[0]
269955,2022-04-07,0,4,[0]
274684,2022-05-21,0,162,[0]
281762,2022-07-16,0,97,[0]
284166,2022-08-06,0,73,[0]
288076,2022-08-25,0,67,[0]
270517,2022-04-12,0,202,[0]
269909,2022-04-07,0,39,[0]
271392,2022-04-20,0,30,[0]
275346,2022-05-29,0,155,[0]
268461,2022-03-24,0,221,[0]
275689,2022-06-01,0,152,[0]
282539,2022-07-25,0,98,[0]
271849,2022-04-25,0,94,[0]
288599,2022-08-29,0,63,[0]
261796,2022-01-28,0,276,[0]
267930,2022-03-19,0,214,[0]
269024,2022-03-30,0,215,[0]
270169,2022-04-09,0,111,[0]
272198,2022-04-28,0,30,[0]
272490,2022-05-01,0,8,[0]
273978,2022-05-15,0,169,[0]
275659,2022-06-01,0,152,[0]
278625,2022-06-20,0,126,[0]
292424,2022-09-28,0,1,[0]
292560,2022-09-29,0,32,[0]
296766,2022-10-29,0,2,[0]
270702,2022-04-13,0,107,[0]
275402,2022-05-30,0,154,[0]
275593,2022-06-01,0,152,[0]
282441,2022-07-23,0,28,[0]
285344,2022-08-14,0,76,[0]
291617,2022-09-22,0,39,[0]
272017,2022-04-26,0,30,[0]
281210,2022-07-12,0,0,[0]
270478,2022-04-11,0,26,[0]
282158,2022-07-20,0,0,[0]
261084,2022-01-20,0,284,[0]
264909,2022-02-24,0,245,[0]
268935,2022-03-30,0,215,[0]
269046,2022-03-30,0,215,[0]
270910,2022-04-15,0,105,[0]
271077,2022-04-17,0,30,[0]
271087,2022-04-17,0,30,[0]
273017,2022-05-06,0,61,[0]
274847,2022-05-23,0,161,[0]
267549,2022-03-16,0,135,[0]
263252,2022-02-10,0,214,[0]
270107,2022-04-08,0,112,[0]
272759,2022-05-04,0,12,[0]
275334,2022-05-29,0,155,[0]
275612,2022-06-01,0,152,[0]
280834,2022-07-08,0,98,[0]
261816,2022-01-28,0,276,[0]
288950,2022-08-31,0,61,[0]
266045,2022-03-06,0,239,[0]
269053,2022-03-31,0,214,[0]
270099,2022-04-08,0,30,[0]
272924,2022-05-05,0,85,[0]
292346,2022-09-27,0,34,[0]
270209,2022-04-09,0,30,[0]
271089,2022-04-17,0,91,[0]
282759,2022-07-27,0,96,[0]
274681,2022-05-21,0,156,[0]
275375,2022-05-29,0,155,[0]
270757,2022-04-14,0,0,[0]
272077,2022-04-27,0,6,[0]
282648,2022-07-26,0,97,[0]
263078,2022-02-08,0,1,[0]
266975,2022-03-12,0,31,[0]
282221,2022-07-21,0,52,[0]
271029,2022-04-17,0,197,[0]
272083,2022-04-27,0,30,[0]
275992,2022-06-02,0,151,[0]
281568,2022-07-14,0,96,[0]
263086,2022-02-08,0,27,[0]
265864,2022-03-04,0,1,[0]
271488,2022-04-21,0,187,[0]
273723,2022-05-12,0,92,[0]
277724,2022-06-14,0,33,[0]
280208,2022-07-03,0,113,[0]
281528,2022-07-14,0,98,[0]
282692,2022-07-26,0,5,[0]
288898,2022-08-31,0,30,[0]
276860,2022-06-07,0,32,[0]
294208,2022-10-11,0,12,[0]
272544,2022-05-01,0,30,[0]
281074,2022-07-11,0,19,[0]
295823,2022-10-23,0,2,[0]
271841,2022-04-24,0,105,[0]
263888,2022-02-16,0,92,[0]
294694,2022-10-14,0,12,[0]
