certificate_id,student_id,certificate_type,date_issued,paid
80697,278972,1,2022-10-10,1
80699,275590,1,2022-10-10,1
80700,292574,1,2022-10-10,1
80701,261682,1,2022-10-10,1
80702,291116,1,2022-10-10,1
80703,280644,1,2022-10-10,1
80705,293965,1,2022-10-10,1
80706,261905,1,2022-10-10,1
80713,292151,1,2022-10-11,1
80714,291425,1,2022-10-11,1
80715,266012,1,2022-10-11,1
80716,290242,1,2022-10-11,1
80717,267106,1,2022-10-11,1
80718,284438,1,2022-10-11,1
80720,261819,1,2022-10-11,1
80722,274798,1,2022-10-11,1
80726,261721,1,2022-10-11,1
80727,293564,1,2022-10-11,1
80728,272510,1,2022-10-11,1
80729,272261,1,2022-10-11,1
80730,293083,1,2022-10-11,1
80733,282529,1,2022-10-11,1
80734,270616,1,2022-10-11,1
80735,288284,1,2022-10-11,1
80737,292496,1,2022-10-11,1
80738,288021,1,2022-10-11,1
80739,282901,1,2022-10-12,1
80740,281993,1,2022-10-12,1
80742,292625,1,2022-10-12,1
80745,290353,1,2022-10-12,1
80746,281870,1,2022-10-12,1
80747,293083,1,2022-10-12,1
80748,267106,1,2022-10-12,1
80753,269570,1,2022-10-12,1
80754,293345,1,2022-10-12,1
80759,275590,1,2022-10-12,1
80763,294006,1,2022-10-12,1
80764,291706,1,2022-10-12,1
80769,286190,1,2022-10-13,1
80772,294338,1,2022-10-13,1
80773,289024,1,2022-10-13,1
80774,293083,1,2022-10-13,1
80782,292191,1,2022-10-13,1
80783,291744,1,2022-10-13,1
80784,281993,1,2022-10-13,1
80786,283452,1,2022-10-13,1
80787,292406,1,2022-10-13,1
80788,291061,1,2022-10-13,1
80790,282529,1,2022-10-13,1
80796,292048,1,2022-10-14,1
80797,260345,1,2022-10-14,1
80798,280121,1,2022-10-14,1
80799,287739,1,2022-10-14,1
80801,294387,1,2022-10-14,0
80802,294387,1,2022-10-14,0
80803,294387,1,2022-10-14,0
80804,294387,1,2022-10-14,0
80805,294387,1,2022-10-14,0
80806,294387,1,2022-10-14,0
80807,294387,1,2022-10-14,0
80808,294387,1,2022-10-14,0
80809,294387,1,2022-10-14,0
80810,294387,1,2022-10-14,0
80813,293541,1,2022-10-14,1
80819,293083,1,2022-10-14,1
80820,260980,1,2022-10-14,1
80823,273060,1,2022-10-14,1
80824,275529,1,2022-10-14,1
80826,292815,1,2022-10-15,1
80827,291116,1,2022-10-15,1
80829,285352,1,2022-10-15,1
80830,282977,1,2022-10-15,1
80835,291945,1,2022-10-15,1
80836,293083,1,2022-10-15,1
80837,278972,1,2022-10-15,1
80844,290465,1,2022-10-15,1
80845,291769,1,2022-10-16,1
80852,287739,1,2022-10-16,1
80853,291769,1,2022-10-16,1
80855,285352,1,2022-10-16,1
80857,284643,1,2022-10-16,1
80858,292574,1,2022-10-16,1
80859,293965,1,2022-10-16,1
80860,287737,1,2022-10-16,1
80863,289270,1,2022-10-16,1
80864,292572,1,2022-10-16,1
80866,291116,1,2022-10-16,1
80867,292596,1,2022-10-16,1
80869,291744,1,2022-10-16,1
80870,275100,1,2022-10-17,1
80873,277834,1,2022-10-17,1
80874,277834,1,2022-10-17,1
80875,277834,1,2022-10-17,1
80876,289244,1,2022-10-17,1
80877,284438,1,2022-10-17,1
80878,294560,1,2022-10-17,1
80882,288345,1,2022-10-17,1
80883,293962,1,2022-10-17,1
80886,289769,1,2022-10-17,1
80889,284438,1,2022-10-17,1
80890,293962,1,2022-10-17,1
80893,283824,1,2022-10-17,1
80894,288345,1,2022-10-17,1
80896,291061,1,2022-10-17,1
80897,282839,1,2022-10-17,1
80898,291706,1,2022-10-17,1
80899,294286,1,2022-10-17,1
80901,293564,1,2022-10-17,1
80902,287143,1,2022-10-17,1
80903,261674,1,2022-10-17,1
80905,268990,1,2022-10-17,1
80907,271015,1,2022-10-18,1
80908,295106,1,2022-10-18,0
80918,289244,1,2022-10-18,1
80921,289024,1,2022-10-18,1
80922,295114,1,2022-10-18,0
80923,294540,1,2022-10-18,0
80924,294540,1,2022-10-18,0
80925,294540,1,2022-10-18,0
80926,294540,1,2022-10-18,0
80927,294540,1,2022-10-18,0
80928,293083,1,2022-10-18,1
80929,294338,1,2022-10-18,1
80934,291264,1,2022-10-18,1
80937,291264,1,2022-10-18,1
80938,285352,1,2022-10-18,1
80939,283406,1,2022-10-18,1
80944,284954,1,2022-10-18,1
80945,295177,1,2022-10-18,0
80946,295177,1,2022-10-18,0
80947,293713,1,2022-10-18,1
80949,264146,1,2022-10-18,1
80950,281966,1,2022-10-18,1
80951,288791,1,2022-10-18,1
80952,295177,1,2022-10-18,0
80955,295177,1,2022-10-18,0
80956,295177,1,2022-10-18,0
80957,295177,1,2022-10-18,0
80958,295177,1,2022-10-18,0
80960,295177,1,2022-10-18,0
80961,295177,1,2022-10-18,0
80962,295177,1,2022-10-18,0
80963,295177,1,2022-10-18,0
80964,274564,1,2022-10-18,1
80966,278459,1,2022-10-18,1
80968,291576,1,2022-10-19,1
80970,288923,1,2022-10-19,1
80971,292578,1,2022-10-19,1
80973,289567,1,2022-10-19,1
80975,261783,1,2022-10-19,1
80977,294193,1,2022-10-19,1
80978,280019,1,2022-10-19,1
80980,293207,1,2022-10-19,1
80982,291400,1,2022-10-19,1
80984,294429,1,2022-10-19,1
80985,295300,1,2022-10-19,0
80986,295300,1,2022-10-19,0
80988,295300,1,2022-10-19,0
80989,295300,1,2022-10-19,0
80992,277864,1,2022-10-19,1
80993,295300,1,2022-10-19,0
80994,294387,1,2022-10-19,0
80996,264146,1,2022-10-19,1
80998,294286,1,2022-10-19,1
81000,264146,1,2022-10-19,1
81005,282575,1,2022-10-19,1
81007,295342,1,2022-10-19,0
81008,292151,1,2022-10-19,1
81011,295342,1,2022-10-19,0
81017,293564,1,2022-10-19,1
81019,294949,1,2022-10-19,1
81021,278459,1,2022-10-19,1
81022,283406,1,2022-10-19,1
81025,278459,1,2022-10-19,1
81026,291116,1,2022-10-20,1
81028,294540,1,2022-10-20,0
81029,294540,1,2022-10-20,0
81030,294540,1,2022-10-20,0
81031,294540,1,2022-10-20,0
81032,289024,1,2022-10-20,1
81033,294540,1,2022-10-20,0
81035,261171,1,2022-10-20,1
81036,294540,1,2022-10-20,0
81037,261680,1,2022-10-20,1
81038,261721,1,2022-10-20,1
81040,295342,1,2022-10-20,0
81042,295342,1,2022-10-20,0
81045,261721,1,2022-10-20,1
81048,261721,1,2022-10-20,1
81050,261721,1,2022-10-20,1
81051,261721,1,2022-10-20,1
81052,279352,1,2022-10-20,1
81054,261721,1,2022-10-20,1
81055,261721,1,2022-10-20,1
81056,261721,1,2022-10-20,1
81058,295342,1,2022-10-20,0
81063,260980,1,2022-10-20,1
81064,294540,1,2022-10-20,0
81066,295342,1,2022-10-20,0
81068,287490,1,2022-10-20,1
81071,294949,1,2022-10-20,1
81072,264146,1,2022-10-20,1
81075,287490,1,2022-10-20,1
81078,269110,1,2022-10-20,1
81079,292574,1,2022-10-21,1
81081,261682,1,2022-10-21,1
81084,294540,1,2022-10-21,0
81085,294540,1,2022-10-21,0
81086,294540,1,2022-10-21,0
81091,293083,1,2022-10-21,1
81093,279735,1,2022-10-21,1
81096,287737,1,2022-10-21,1
81097,293067,1,2022-10-21,1
81098,292650,1,2022-10-21,1
81102,288909,1,2022-10-21,1
81109,295527,1,2022-10-21,0
81111,295573,1,2022-10-21,0
81112,291061,1,2022-10-21,1
81115,295573,1,2022-10-21,0
81118,286826,1,2022-10-21,1
81120,269110,1,2022-10-21,1
81122,261682,1,2022-10-21,1
81125,293858,1,2022-10-21,1
81130,275100,1,2022-10-21,1
81131,291116,1,2022-10-22,1
81132,294193,1,2022-10-22,1
81135,294590,1,2022-10-22,1
81136,292491,1,2022-10-22,1
81146,260980,1,2022-10-22,1
81148,284482,1,2022-10-22,1
81150,263825,1,2022-10-22,1
81153,290465,1,2022-10-22,1
81155,294286,1,2022-10-22,1
81156,268926,1,2022-10-22,1
81157,288345,1,2022-10-22,1
81161,270671,1,2022-10-22,1
81162,262569,1,2022-10-22,0
81165,289244,1,2022-10-22,1
81166,292596,1,2022-10-22,1
81169,291769,1,2022-10-23,1
81171,291425,1,2022-10-23,1
81181,292114,1,2022-10-23,1
81182,293345,1,2022-10-23,1
81183,292114,1,2022-10-23,1
81186,288345,2,2022-10-23,1
81190,292151,1,2022-10-23,1
81192,272510,1,2022-10-23,1
81204,261019,1,2022-10-23,1
81209,295825,1,2022-10-23,0
81210,292496,1,2022-10-23,1
81220,282839,1,2022-10-24,1
81221,289244,1,2022-10-24,1
81223,291061,1,2022-10-24,1
81224,277886,1,2022-10-24,1
81225,295050,1,2022-10-24,0
81226,263293,1,2022-10-24,1
81227,295050,1,2022-10-24,0
81228,295050,1,2022-10-24,0
81229,295050,1,2022-10-24,0
81231,295050,1,2022-10-24,0
81232,295050,1,2022-10-24,0
81234,295050,1,2022-10-24,0
81235,295050,1,2022-10-24,0
81236,295050,1,2022-10-24,0
81237,295050,1,2022-10-24,0
81240,293345,1,2022-10-24,1
81243,295933,1,2022-10-24,0
81244,261680,1,2022-10-24,1
81247,293345,1,2022-10-24,1
81248,295573,1,2022-10-24,0
81249,295573,1,2022-10-24,0
81250,295573,1,2022-10-24,0
81251,295573,1,2022-10-24,0
81254,295573,1,2022-10-24,0
81279,295898,1,2022-10-24,0
81283,295898,1,2022-10-24,0
81286,292151,1,2022-10-24,1
81289,272510,1,2022-10-24,1
81292,295781,1,2022-10-24,1
81295,263293,1,2022-10-24,1
81296,292815,1,2022-10-24,1
81297,284482,1,2022-10-24,1
81299,292048,1,2022-10-25,1
81301,295898,1,2022-10-25,0
81302,295106,1,2022-10-25,1
81307,286826,1,2022-10-25,1
81309,263293,1,2022-10-25,1
81310,272510,1,2022-10-25,1
81314,274825,1,2022-10-25,1
81315,287737,1,2022-10-25,1
81318,283406,1,2022-10-25,1
81319,293207,1,2022-10-25,1
81325,260980,1,2022-10-25,1
81326,280913,1,2022-10-25,1
81329,269660,1,2022-10-25,1
81331,282529,1,2022-10-25,1
81332,268990,1,2022-10-25,1
81335,282977,1,2022-10-25,1
81336,277834,1,2022-10-25,1
81337,269660,1,2022-10-26,1
81341,294682,1,2022-10-26,1
81342,287737,1,2022-10-26,1
81343,293303,1,2022-10-26,1
81345,292499,1,2022-10-26,1
81346,286826,1,2022-10-26,1
81349,288719,1,2022-10-26,1
81351,288719,1,2022-10-26,1
81356,292572,1,2022-10-26,1
81361,260980,1,2022-10-26,1
81362,286826,1,2022-10-26,1
81366,287436,1,2022-10-26,1
81367,264146,1,2022-10-26,1
81368,260980,1,2022-10-26,1
81370,296248,1,2022-10-26,0
81371,292499,1,2022-10-26,1
81378,261019,1,2022-10-26,1
81384,269110,1,2022-10-27,1
81386,282687,1,2022-10-27,1
81388,260861,1,2022-10-27,1
81395,263825,1,2022-10-27,1
81396,287737,1,2022-10-27,1
81397,296432,1,2022-10-27,0
81401,296432,1,2022-10-27,0
81402,296432,1,2022-10-27,0
81403,296432,1,2022-10-27,0
81404,296432,1,2022-10-27,0
81405,296432,1,2022-10-27,0
81406,296432,1,2022-10-27,0
81407,296432,1,2022-10-27,0
81409,291425,1,2022-10-27,1
81410,296443,1,2022-10-27,0
81411,288691,1,2022-10-27,1
81412,286826,1,2022-10-27,1
81414,290353,1,2022-10-27,1
81415,290843,1,2022-10-27,1
81417,288691,1,2022-10-27,1
81418,294429,1,2022-10-27,1
81419,264146,2,2022-10-27,1
81426,289270,1,2022-10-27,1
81439,296535,1,2022-10-27,0
81445,296426,1,2022-10-28,1
81446,295573,1,2022-10-28,0
81447,295573,1,2022-10-28,0
81448,295573,1,2022-10-28,0
81449,295573,1,2022-10-28,0
81451,296461,1,2022-10-28,1
81453,282575,1,2022-10-28,1
81454,277322,1,2022-10-28,1
81455,283887,1,2022-10-28,1
81457,283887,1,2022-10-28,1
81461,292572,1,2022-10-28,1
81462,292151,1,2022-10-28,1
81466,265966,1,2022-10-28,1
81468,296291,1,2022-10-28,1
81469,273951,1,2022-10-28,1
81471,277704,1,2022-10-28,1
81473,292151,2,2022-10-28,1
81475,284482,1,2022-10-29,1
81484,293207,1,2022-10-29,1
81486,270179,1,2022-10-29,1
81488,294189,1,2022-10-29,1
81489,295088,1,2022-10-29,1
81494,292819,1,2022-10-29,1
81495,296754,1,2022-10-29,0
81500,273630,1,2022-10-29,1
81501,277353,1,2022-10-29,1
81502,294949,1,2022-10-29,1
81503,287916,1,2022-10-29,1
81505,290843,1,2022-10-29,1
81506,280545,1,2022-10-29,1
81507,280249,1,2022-10-30,1
81509,260345,1,2022-10-30,1
81512,267064,1,2022-10-30,1
81516,279735,1,2022-10-30,1
81519,296793,1,2022-10-30,0
81522,284180,1,2022-10-30,1
81523,288269,1,2022-10-30,1
81525,290843,1,2022-10-30,1
81527,294189,1,2022-10-30,1
81530,270671,1,2022-10-30,1
81531,272510,1,2022-10-30,1
81532,296905,1,2022-10-31,0
81533,292648,1,2022-10-31,1
81534,280121,1,2022-10-31,1
81536,292496,1,2022-10-31,1
81537,296956,1,2022-10-31,0
81543,288691,1,2022-10-31,1
81546,293083,1,2022-10-31,1
81550,296613,1,2022-10-31,1
81551,279562,1,2022-10-31,1
81555,293600,1,2022-10-31,1
81556,296993,1,2022-10-31,0
81557,296993,1,2022-10-31,0
81559,272510,1,2022-10-31,1
81562,279562,1,2022-10-31,1
81563,261682,2,2022-10-31,1
81564,270607,1,2022-10-31,1
